FIPS	NAICS8	DATA
51115	11211100	110.0000
51115	11210000	160.0000
51115	11210004	50.0000
39117	11211100	1928.0000
39117	11210000	8747.0000
39117	11210003	3505.0000
39117	11212000	1577.0000
39117	11210004	5242.0000
01055	11211100	8872.0000
01055	11210000	20047.0000
01055	11210003	9120.0000
01055	11212000	248.0000
01055	11210004	10927.0000
31081	11211100	4294.0000
31081	11210000	32266.0000
31081	11210003	4294.0000
31081	11210004	27972.0000
31119	11211100	12682.0000
31119	11210000	70979.0000
31119	11210003	14532.0000
31119	11212000	1850.0000
31119	11210004	56447.0000
13143	11211100	3253.0000
13143	11210000	5872.0000
13143	11210003	3294.0000
13143	11212000	41.0000
13143	11210004	2578.0000
26053	11211100	125.5200
26053	11210000	259.0000
26053	11210003	137.0000
26053	11212000	11.4800
26053	11210004	122.0000
41043	11211100	7799.0000
41043	11210000	24282.0000
41043	11210003	11847.0000
41043	11212000	4048.0000
41043	11210004	12435.0000
42055	11211100	8498.0000
42055	11210000	145635.0000
42055	11210003	59781.0000
42055	11212000	51283.0000
42055	11210004	85854.0000
47109	11211100	5893.0000
47109	11210000	10077.0000
47109	11210003	5930.0000
47109	11212000	37.0000
47109	11210004	4147.0000
47131	11211100	7217.0000
47131	11210000	15091.0000
47131	11210003	7217.0000
47131	11210004	7874.0000
06055	11211100	4872.9600
06055	11210000	7806.0000
06055	11210003	4878.0000
06055	11212000	5.0400
06055	11210004	2928.0000
13059	11211100	699.7700
13059	11210000	1496.0000
13059	11210003	864.0000
13059	11212000	164.2300
13059	11210004	632.0000
22037	11211100	12626.0000
22037	11210000	20122.0000
22037	11210003	12626.0000
22037	11210004	7496.0000
35039	11211100	11945.9500
35039	11210000	16973.0000
35039	11210003	11951.0000
35039	11212000	5.0500
35039	11210004	5022.0000
37069	11211100	5878.0000
37069	11210000	13522.0000
37069	11210003	5908.0000
37069	11212000	30.0000
37069	11210004	7614.0000
18039	11211100	2740.0000
18039	11210000	59125.0000
18039	11210003	24188.0000
18039	11212000	21448.0000
18039	11210004	34937.0000
20109	11211100	13735.0000
20109	11210000	39292.0000
20109	11210003	13735.0000
20109	11210004	25557.0000
29139	11211100	11960.0000
29139	11210000	23371.0000
29139	11210003	12067.0000
29139	11212000	107.0000
29139	11210004	11304.0000
18055	11211100	6199.0000
18055	11210000	11139.0000
18055	11210003	6460.0000
18055	11212000	261.0000
18055	11210004	4679.0000
21025	11211100	520.0000
21025	11210000	884.0000
21025	11210003	525.0000
21025	11212000	5.0000
21025	11210004	359.0000
22101	11211100	806.0000
22101	11210000	1023.0000
22101	11210003	806.0000
22101	11210004	217.0000
48459	11211100	24022.0000
48459	11210000	50499.0000
48459	11210003	26868.0000
48459	11212000	2846.0000
48459	11210004	23631.0000
50025	11211100	443.0000
50025	11210000	6776.0000
50025	11210003	3795.0000
50025	11212000	3352.0000
50025	11210004	2981.0000
55071	11211100	2314.0000
55071	11210000	110027.0000
55071	11210003	56788.0000
55071	11212000	54474.0000
55071	11210004	53239.0000
01001	11211100	8678.0000
01001	11210000	16466.0000
01001	11210003	8678.0000
01001	11210004	7788.0000
21123	11211100	10005.0000
21123	11210000	18133.0000
21123	11210003	10212.0000
21123	11212000	207.0000
21123	11210004	7921.0000
22005	11211100	2659.0000
22005	11210000	4783.0000
22005	11210003	2659.0000
22005	11210004	2124.0000
29143	11211100	83.0000
29143	11210000	191.0000
29143	11210003	83.0000
29143	11210004	108.0000
27059	11211100	2359.9000
27059	11210000	7650.0000
27059	11210003	3674.0000
27059	11212000	1314.1000
27059	11210004	3976.0000
31129	11211100	16913.6800
31129	11210000	44222.0000
31129	11210003	17063.0000
31129	11212000	149.3200
31129	11210004	27159.0000
13097	11211100	737.0000
13097	11210000	943.0000
13097	11210003	749.0000
13097	11212000	12.0000
13097	11210004	194.0000
13111	11211100	1463.0000
13111	11210000	2720.0000
13111	11210003	1475.0000
13111	11212000	12.0000
13111	11210004	1245.0000
18043	11211100	1021.0000
18043	11210000	1831.0000
18043	11210003	1045.0000
18043	11212000	24.0000
18043	11210004	786.0000
25017	11211100	398.0000
25017	11210000	2445.0000
25017	11210003	851.0000
25017	11212000	453.0000
25017	11210004	1594.0000
48231	11211100	35481.0000
48231	11210000	61021.0000
48231	11210003	35481.0000
48231	11210004	25540.0000
51191	11211100	20437.0000
51191	11210000	66037.0000
51191	11210003	22607.0000
51191	11212000	2170.0000
51191	11210004	43430.0000
56007	11211100	51164.0000
56007	11210000	95767.0000
56007	11210003	51181.0000
56007	11212000	17.0000
56007	11210004	44586.0000
32013	11211100	42912.0000
32013	11210000	64349.0000
32013	11210003	42930.0000
32013	11212000	18.0000
32013	11210004	21419.0000
46077	11211100	24397.0000
46077	11210000	78501.0000
46077	11210003	25482.0000
46077	11212000	1085.0000
46077	11210004	53019.0000
47137	11211100	7180.8100
47137	11210000	12821.0000
47137	11210003	7186.0000
47137	11212000	5.1900
47137	11210004	5635.0000
53037	11211100	14209.0000
53037	11210000	26758.0000
53037	11210003	14313.0000
53037	11212000	104.0000
53037	11210004	12445.0000
08089	11211100	15575.0000
08089	11210000	75253.0000
08089	11210003	15585.0000
08089	11212000	10.0000
08089	11210004	59668.0000
16007	11211100	18911.0000
16007	11210000	28175.0000
16007	11210003	20128.0000
16007	11212000	1217.0000
16007	11210004	8047.0000
28021	11211100	4836.0000
28021	11210000	8368.0000
28021	11210003	4836.0000
28021	11210004	3532.0000
20000	11211100	1499843.0000
20000	11210000	6278772.0000
20000	11210003	1660514.0000
20000	11212000	160671.0000
20000	11210004	4618258.0000
21193	11211100	364.7700
21193	11210000	480.0000
21193	11210003	376.0000
21193	11212000	11.2300
21193	11210004	104.0000
54077	11211100	10194.0000
54077	11210000	18651.0000
54077	11210003	10779.0000
54077	11212000	585.0000
54077	11210004	7872.0000
01131	11211100	7554.7000
01131	11210000	16636.0000
01131	11210003	7565.0000
01131	11212000	10.3000
01131	11210004	9071.0000
06093	11211100	26188.0000
06093	11210000	49271.0000
06093	11210003	27381.0000
06093	11212000	1193.0000
06093	11210004	21890.0000
13013	11211100	4309.0000
13013	11210000	8123.0000
13013	11210003	4312.0000
13013	11212000	3.0000
13013	11210004	3811.0000
29159	11211100	30586.0000
29159	11210000	52725.0000
29159	11210003	30826.0000
29159	11212000	240.0000
29159	11210004	21899.0000
35033	11211100	9926.0000
35033	11210000	18264.0000
35033	11210003	10000.0000
35033	11212000	74.0000
35033	11210004	8264.0000
13289	11211100	1249.0000
13289	11210000	2245.0000
13289	11210003	1249.0000
13289	11210004	996.0000
21065	11211100	4018.0000
21065	11210000	7424.0000
21065	11210003	4084.0000
21065	11212000	66.0000
21065	11210004	3340.0000
21095	11211100	59.0000
21095	11210000	114.0000
21095	11210003	59.0000
21095	11210004	55.0000
42037	11211100	1837.0000
42037	11210000	7770.0000
42037	11210003	4071.0000
42037	11212000	2234.0000
42037	11210004	3699.0000
45057	11211100	4603.5600
45057	11210000	7185.0000
45057	11210003	4614.0000
45057	11212000	10.4400
45057	11210004	2571.0000
42027	11211100	4583.0000
42027	11210000	28075.0000
42027	11210003	15144.0000
42027	11212000	10561.0000
42027	11210004	12931.0000
48093	11211100	39747.0000
48093	11210000	118048.0000
48093	11210003	66224.0000
48093	11212000	26477.0000
48093	11210004	51824.0000
54069	11211100	1142.0000
54069	11210000	2422.0000
54069	11210003	1440.0000
54069	11212000	298.0000
54069	11210004	982.0000
55127	11211100	2325.0000
55127	11210000	38419.0000
55127	11210003	17111.0000
55127	11212000	14786.0000
55127	11210004	21308.0000
34035	11211100	756.0800
34035	11210000	1620.0000
34035	11210003	839.0000
34035	11212000	82.9200
34035	11210004	781.0000
37075	11211100	864.7000
37075	11210000	1500.0000
37075	11210003	870.0000
37075	11212000	5.3000
37075	11210004	630.0000
56017	11211100	12368.7600
56017	11210000	20972.0000
56017	11210003	12374.0000
56017	11212000	5.2400
56017	11210004	8598.0000
05005	11211100	9577.0000
05005	11210000	17970.0000
05005	11210003	9577.0000
05005	11210004	8393.0000
09011	11211100	922.0000
09011	11210000	12497.0000
09011	11210003	6319.0000
09011	11212000	5397.0000
09011	11210004	6178.0000
28059	11211100	4146.0000
28059	11210000	9252.0000
28059	11210003	4146.0000
28059	11210004	5106.0000
31045	11211100	32343.0000
31045	11210000	60912.0000
31045	11210003	32348.0000
31045	11212000	5.0000
31045	11210004	28564.0000
31043	11211100	3912.0700
31043	11210000	6742.0000
31043	11210003	4070.0000
31043	11212000	157.9300
31043	11210004	2672.0000
45061	11211100	754.2100
45061	11210000	1278.0000
45061	11210003	760.0000
45061	11212000	5.7900
45061	11210004	518.0000
21227	11211100	23147.0000
21227	11210000	44282.0000
21227	11210003	25718.0000
21227	11212000	2571.0000
21227	11210004	18564.0000
28013	11211100	6594.0000
28013	11210000	9406.0000
28013	11210003	6594.0000
28013	11210004	2812.0000
31011	11211100	16901.0000
31011	11210000	87605.0000
31011	11210003	16901.0000
31011	11210004	70704.0000
13223	11211100	1225.0000
13223	11210000	2156.0000
13223	11210003	1225.0000
13223	11210004	931.0000
54015	11211100	583.9900
54015	11210000	941.0000
54015	11210003	595.0000
54015	11212000	11.0100
54015	11210004	346.0000
04013	11211100	3034.0000
04013	11210000	210980.0000
04013	11210003	124812.0000
04013	11212000	121778.0000
04013	11210004	86168.0000
13023	11211100	1785.0000
13023	11210000	3066.0000
13023	11210003	1785.0000
13023	11210004	1281.0000
31023	11211100	14720.1700
31023	11210000	38347.0000
31023	11210003	21126.0000
31023	11212000	6405.8300
31023	11210004	17221.0000
18159	11211100	300.0800
18159	11210000	581.0000
18159	11210004	280.9200
28115	11211100	7410.3300
28115	11210000	12248.0000
28115	11210003	7437.0000
28115	11212000	26.6700
28115	11210004	4811.0000
33003	11211100	213.1100
33003	11210000	842.0000
33003	11210003	418.0000
33003	11212000	204.8900
33003	11210004	424.0000
37093	11211100	759.0000
37093	11210000	1257.0000
37093	11210003	759.0000
37093	11210004	498.0000
48339	11211100	11993.0000
48339	11210000	18214.0000
48339	11210003	11993.0000
48339	11210004	6221.0000
51019	11211100	25110.0000
51019	11210000	48235.0000
51019	11210003	25892.0000
51019	11212000	782.0000
51019	11210004	22343.0000
13295	11211100	9672.0000
13295	11210000	17940.0000
13295	11210003	9937.0000
13295	11212000	265.0000
13295	11210004	8003.0000
17127	11211100	3665.9300
17127	11210000	8986.0000
17127	11210003	3671.0000
17127	11212000	5.0700
17127	11210004	5315.0000
05025	11211100	3127.0000
05025	11210000	5399.0000
05025	11210003	3127.0000
05025	11210004	2272.0000
18063	11211100	1417.0000
18063	11210000	2770.0000
18063	11210003	1432.0000
18063	11212000	15.0000
18063	11210004	1338.0000
40033	11211100	21878.0000
40033	11210000	70547.0000
40033	11210003	21910.0000
40033	11212000	32.0000
40033	11210004	48637.0000
47187	11211100	13644.0000
47187	11210000	25226.0000
47187	11210003	14108.0000
47187	11212000	464.0000
47187	11210004	11118.0000
05017	11211100	2104.0000
05017	11210000	4678.0000
05017	11210003	2104.0000
05017	11210004	2574.0000
13175	11211100	4049.0000
13175	11210000	8536.0000
13175	11210003	5125.0000
13175	11212000	1076.0000
13175	11210004	3411.0000
16045	11211100	10348.9700
16045	11210000	23111.0000
16045	11210003	13372.0000
16045	11212000	3023.0300
16045	11210004	9739.0000
31155	11211100	7649.0000
31155	11210000	52792.0000
31155	11210003	7678.0000
31155	11212000	29.0000
31155	11210004	45114.0000
35015	11211100	16701.0000
35015	11210000	39602.0000
35015	11210003	25927.0000
35015	11212000	9226.0000
35015	11210004	13675.0000
38103	11211100	12490.0000
38103	11210000	27441.0000
38103	11210003	12490.0000
38103	11210004	14951.0000
40077	11211100	17123.0000
40077	11210000	42236.0000
40077	11210003	17167.0000
40077	11212000	44.0000
40077	11210004	25069.0000
42065	11211100	2864.0000
42065	11210000	9328.0000
42065	11210003	3900.0000
42065	11212000	1036.0000
42065	11210004	5428.0000
48323	11211100	6110.0000
48323	11210000	26838.0000
48323	11210003	6110.0000
48323	11210004	20728.0000
13035	11211100	2407.0000
13035	11210000	5010.0000
13035	11210003	2407.0000
13035	11210004	2603.0000
28103	11211100	8733.3900
28103	11210000	16316.0000
28103	11210003	8881.0000
28103	11212000	147.6100
28103	11210004	7435.0000
30019	11211100	11403.0000
30019	11210000	14412.0000
30019	11210003	11403.0000
30019	11210004	3009.0000
31183	11211100	22419.0000
31183	11210000	131572.0000
31183	11210003	22419.0000
31183	11210004	109153.0000
48329	11211100	3360.0000
48329	11210000	6520.0000
48329	11210003	3360.0000
48329	11210004	3160.0000
54081	11211100	2151.0000
54081	11210000	3150.0000
54081	11210003	2176.0000
54081	11212000	25.0000
54081	11210004	974.0000
01101	11211100	22508.0000
01101	11210000	47183.0000
01101	11210003	22534.0000
01101	11212000	26.0000
01101	11210004	24649.0000
20011	11211100	27111.0600
20011	11210000	71079.0000
20011	11210003	27511.0000
20011	11212000	399.9400
20011	11210004	43568.0000
22011	11211100	15097.0200
22011	11210000	24875.0000
22011	11210003	15141.0000
22011	11212000	43.9800
22011	11210004	9734.0000
44007	11211100	569.0300
44007	11210000	1174.0000
44007	11210003	683.0000
44007	11212000	113.9700
44007	11210004	491.0000
48317	11211100	2481.0000
48317	11210000	3774.0000
48317	11210003	2481.0000
48317	11210004	1293.0000
48399	11211100	14947.1800
48399	11210000	39752.0000
48399	11210003	15625.0000
48399	11212000	677.8200
48399	11210004	24127.0000
51009	11211100	8203.0000
51009	11210000	14149.0000
51009	11210003	8210.0000
51009	11212000	7.0000
51009	11210004	5939.0000
17109	11211100	9048.0000
17109	11210000	16603.0000
17109	11210003	9055.0000
17109	11212000	7.0000
17109	11210004	7548.0000
13093	11211100	1168.7500
13093	11210000	1899.0000
13093	11210003	1212.0000
13093	11212000	43.2500
13093	11210004	687.0000
21159	11211100	313.0000
21159	11210000	741.0000
21159	11210003	313.0000
21159	11210004	428.0000
05089	11211100	20605.4700
05089	11210000	42280.0000
05089	11210003	20615.0000
05089	11212000	9.5300
05089	11210004	21665.0000
35001	11211100	1684.0000
35001	11210000	3187.0000
35001	11210003	2175.0000
35001	11212000	491.0000
35001	11210004	1012.0000
48067	11211100	14390.0000
48067	11210000	24471.0000
48067	11210003	14390.0000
48067	11210004	10081.0000
48431	11211100	7570.0000
48431	11210000	12835.0000
48431	11210003	7570.0000
48431	11210004	5265.0000
28109	11211100	10273.0000
28109	11210000	21323.0000
28109	11210003	10519.0000
28109	11212000	246.0000
28109	11210004	10804.0000
09009	11211100	510.0000
09009	11210000	1499.0000
09009	11210003	751.0000
09009	11212000	241.0000
09009	11210004	748.0000
10003	11211100	525.0000
10003	11210000	1866.0000
10003	11210003	1040.0000
10003	11212000	515.0000
10003	11210004	826.0000
40015	11211100	51265.0000
40015	11210000	105061.0000
40015	11210003	51351.0000
40015	11212000	86.0000
40015	11210004	53710.0000
48055	11211100	24730.0000
48055	11210000	39939.0000
48055	11210003	24730.0000
48055	11210004	15209.0000
55061	11211100	1445.0000
55061	11210000	107438.0000
55061	11210003	52341.0000
55061	11212000	50896.0000
55061	11210004	55097.0000
18079	11211100	3327.0000
18079	11210000	6563.0000
18079	11210003	3330.0000
18079	11212000	3.0000
18079	11210004	3233.0000
39085	11211100	216.0000
39085	11210000	645.0000
39085	11210003	338.0000
39085	11212000	122.0000
39085	11210004	307.0000
18069	11211100	875.0000
18069	11210000	11419.0000
18069	11210003	6756.0000
18069	11212000	5881.0000
18069	11210004	4663.0000
21199	11211100	31266.0000
21199	11210000	63261.0000
21199	11210003	33129.0000
21199	11212000	1863.0000
21199	11210004	30132.0000
29209	11211100	15459.0000
29209	11210000	30565.0000
29209	11210003	17318.0000
29209	11212000	1859.0000
29209	11210004	13247.0000
37007	11211100	3587.9600
37007	11210000	9317.0000
37007	11210003	4268.0000
37007	11212000	680.0400
37007	11210004	5049.0000
22049	11211100	2765.0000
22049	11210000	4690.0000
22049	11210003	2765.0000
22049	11210004	1925.0000
45089	11211100	1668.0000
45089	11210000	2608.0000
45089	11210003	1668.0000
45089	11210004	940.0000
46019	11211100	38738.0000
46019	11210000	72287.0000
46019	11210003	38772.0000
46019	11212000	34.0000
46019	11210004	33515.0000
47181	11211100	12789.0000
47181	11210000	27780.0000
47181	11210003	12825.0000
47181	11212000	36.0000
47181	11210004	14955.0000
48119	11211100	8692.0000
48119	11210000	19091.0000
48119	11210003	8692.0000
48119	11210004	10399.0000
51089	11211100	3227.0000
51089	11210000	5775.0000
51089	11210003	3244.0000
51089	11212000	17.0000
51089	11210004	2531.0000
55091	11211100	1549.0000
55091	11210000	27456.0000
55091	11210003	10198.0000
55091	11212000	8649.0000
55091	11210004	17258.0000
16087	11211100	16129.0000
16087	11210000	31305.0000
16087	11210003	16141.0000
16087	11212000	12.0000
16087	11210004	15164.0000
22083	11211100	10071.0000
22083	11210000	19597.0000
22083	11210003	10071.0000
22083	11210004	9526.0000
18143	11211100	1776.0000
18143	11210000	2600.0000
18143	11210003	1776.0000
18143	11210004	824.0000
27075	11211100	59.9100
27075	11210000	129.0000
27075	11210003	69.0000
27075	11212000	9.0900
27075	11210004	60.0000
28125	11211100	140.9100
28125	11210000	232.5100
28125	11210004	91.6000
54005	11211100	48.7300
54005	11210000	61.0000
54005	11210004	12.2700
06063	11211100	6402.7500
06063	11210000	14269.0000
06063	11210003	6418.0000
06063	11212000	15.2500
06063	11210004	7851.0000
17141	11211100	6572.0000
17141	11210000	26463.0000
17141	11210003	7930.0000
17141	11212000	1358.0000
17141	11210004	18533.0000
19123	11211100	9242.0000
19123	11210000	31517.0000
19123	11210003	9469.0000
19123	11212000	227.0000
19123	11210004	22048.0000
20185	11211100	9506.0000
20185	11210000	52850.0000
20185	11210003	9506.0000
20185	11210004	43344.0000
36103	11211100	77.0000
36103	11210000	339.0000
36103	11210003	177.0000
36103	11212000	100.0000
36103	11210004	162.0000
46135	11211100	16265.0000
46135	11210000	41091.0000
46135	11210003	16369.0000
46135	11212000	104.0000
